timestamp,session_id,page,source,device,duration,bounce
2025-09-24 04:43:30.745682,S0410086057,/,referral,mobile,10,0
2025-09-24 19:51:54.745682,S0410087534,/,referral,desktop,3,1
2025-09-24 10:17:33.745682,S0410088988,/,paid,mobile,11,0
2025-09-24 16:18:42.745682,S0410089610,/blog/article-1,organic,desktop,12,0
2025-09-25 03:27:16.745682,S0410090534,/blog/article-1,direct,desktop,9,0
2025-09-24 09:03:18.745682,S0410091710,/product,paid,mobile,89,0
2025-09-24 13:35:35.745682,S0410092874,/blog/article-2,paid,desktop,106,0
2025-09-24 16:18:43.745682,S0410093028,/product,direct,mobile,157,0
2025-09-24 05:24:31.745682,S0410094602,/,paid,desktop,36,0
2025-09-24 19:29:05.745682,S0410095590,/product,organic,desktop,17,0
2025-09-25 04:34:53.745682,S0410096266,/blog/article-2,direct,mobile,263,0
2025-09-24 14:42:01.745682,S0410097107,/,organic,desktop,60,0
2025-09-24 22:19:16.745682,S0410098010,/product,organic,tablet,57,0
2025-09-24 06:01:05.745682,S0410099657,/contact,direct,mobile,36,0
2025-09-24 14:16:03.745682,S0410100874,/,organic,tablet,46,0
2025-09-24 07:33:44.745682,S0410101236,/product,paid,tablet,5,1
2025-09-24 13:15:00.745682,S0410102963,/blog/article-1,paid,desktop,46,1
2025-09-24 21:47:42.745682,S0410103927,/blog/article-1,organic,desktop,155,0
2025-09-24 17:21:36.745682,S0410104176,/product/checkout,paid,desktop,6,0
2025-09-24 08:00:49.745682,S0410105818,/,organic,mobile,6,0
2025-09-25 02:35:48.745682,S0410106299,/product,direct,desktop,33,0
2025-09-24 06:29:23.745682,S0410107150,/product,organic,desktop,19,0
2025-09-24 19:53:00.745682,S0410108068,/,organic,desktop,90,0
2025-09-24 12:40:59.745682,S0410109775,/,direct,desktop,30,1
2025-09-24 20:01:52.745682,S0410110097,/,direct,mobile,21,0
2025-09-24 17:32:47.745682,S0410111317,/blog/article-2,paid,mobile,17,0
2025-09-24 05:35:16.745682,S0410112860,/contact,direct,desktop,14,0
2025-09-24 09:25:56.745682,S0410113526,/,direct,desktop,33,1
2025-09-24 09:21:27.745682,S0410114279,/,social,desktop,46,0
2025-09-24 21:17:04.745682,S0410115459,/product,direct,mobile,14,0
2025-09-24 15:18:08.745682,S0410116250,/,organic,mobile,212,0
2025-09-24 05:19:08.745682,S0410117429,/,organic,desktop,147,1
2025-09-24 10:53:44.745682,S0410118037,/product,direct,desktop,101,0
2025-09-25 02:35:15.745682,S0410119589,/,paid,desktop,18,0
2025-09-24 08:55:25.745682,S0410120575,/,organic,mobile,115,0
2025-09-24 12:19:13.745682,S0410121323,/contact,social,mobile,8,0
2025-09-25 00:56:41.745682,S0410122313,/product,paid,mobile,32,0
2025-09-24 19:14:29.745682,S0410123449,/,direct,desktop,31,0
2025-09-24 07:07:50.745682,S0410124663,/product/checkout,organic,desktop,20,1
2025-09-24 09:15:26.745682,S0410125574,/product/checkout,paid,mobile,16,1
2025-09-24 17:46:15.745682,S0410126908,/,direct,desktop,31,0
2025-09-25 00:17:53.745682,S0410127854,/blog/article-1,paid,mobile,97,0
2025-09-24 08:13:21.745682,S0410128477,/product,social,mobile,3,0
2025-09-24 22:52:47.745682,S0410129649,/blog/article-1,organic,mobile,66,0
2025-09-24 06:17:25.745682,S0410130271,/product,organic,tablet,96,0
2025-09-24 16:40:32.745682,S0410131269,/,direct,tablet,28,0
2025-09-24 09:39:25.745682,S0410132057,/pricing,paid,desktop,68,0
2025-09-24 16:10:20.745682,S0410133642,/,organic,desktop,141,0
2025-09-24 09:47:41.745682,S0410134485,/,direct,desktop,108,0
2025-09-24 14:45:51.745682,S0410135109,/,organic,desktop,68,0
2025-09-24 14:40:38.745682,S0410136033,/,referral,mobile,26,0
2025-09-24 21:49:32.745682,S0410137268,/,organic,desktop,38,0
2025-09-24 09:36:30.745682,S0410138680,/,organic,mobile,33,1
2025-09-25 02:05:25.745682,S0410139942,/product,social,desktop,25,1
2025-09-24 19:03:33.745682,S0410140302,/product,organic,mobile,68,1
2025-09-24 19:39:13.745682,S0410141947,/,paid,tablet,2,0
2025-09-24 14:22:04.745682,S0410142214,/product,organic,desktop,17,1
2025-09-24 19:42:56.745682,S0410143696,/pricing,paid,desktop,13,0
2025-09-24 17:29:43.745682,S0410144871,/product,paid,mobile,49,1
2025-09-25 01:57:24.745682,S0410145185,/,organic,mobile,138,0
2025-09-24 20:18:27.745682,S0410146907,/product,referral,desktop,10,0
2025-09-24 06:05:17.745682,S0410147489,/,organic,tablet,31,0
2025-09-24 06:24:26.745682,S0410148258,/,organic,mobile,41,0
2025-09-24 07:37:01.745682,S0410149812,/,organic,desktop,10,0
2025-09-24 05:50:37.745682,S0410150280,/pricing,social,mobile,19,0
2025-09-24 16:30:30.745682,S0410151024,/product,direct,mobile,71,0
2025-09-25 03:29:15.745682,S0410152372,/,direct,mobile,134,0
2025-09-25 03:44:18.745682,S0410153602,/product,organic,mobile,41,0
2025-09-24 10:19:33.745682,S0410154051,/blog/article-2,organic,tablet,36,0
2025-09-24 04:51:14.745682,S0410155970,/,social,mobile,62,0
2025-09-24 18:00:25.745682,S0410156143,/,paid,desktop,53,0
2025-09-24 15:04:10.745682,S0410157781,/product,organic,desktop,28,0
2025-09-24 23:19:28.745682,S0410158925,/pricing,organic,mobile,206,0
2025-09-24 15:33:07.745682,S0410159737,/,paid,desktop,166,0
2025-09-24 05:48:02.745682,S0410160824,/product,referral,desktop,63,0
2025-09-24 09:27:26.745682,S0410161257,/blog/article-2,organic,desktop,36,0
2025-09-24 11:00:19.745682,S0410162981,/,direct,tablet,71,0
2025-09-24 13:35:21.745682,S0410163961,/product/checkout,organic,mobile,35,0
2025-09-25 03:30:35.745682,S0410164764,/contact,social,desktop,76,0
2025-09-24 10:56:09.745682,S0410165093,/,social,desktop,10,0
2025-09-24 20:47:43.745682,S0410166466,/,direct,desktop,3,0
2025-09-24 08:46:01.745682,S0410167886,/blog/article-1,organic,mobile,40,1
2025-09-24 23:58:51.745682,S0410168801,/,referral,desktop,27,0
2025-09-24 08:46:38.745682,S0410169868,/blog/article-2,direct,desktop,33,1
2025-09-25 02:17:58.745682,S0410170041,/,direct,desktop,28,1
2025-09-24 21:02:58.745682,S0410171793,/blog/article-1,referral,mobile,54,0
2025-09-24 05:24:01.745682,S0410172664,/product,organic,mobile,42,0
2025-09-24 06:14:02.745682,S0410173654,/blog/article-1,organic,desktop,85,1
2025-09-25 00:25:18.745682,S0410174608,/blog/article-1,organic,mobile,13,0
2025-09-24 20:11:02.745682,S0410175744,/contact,organic,mobile,36,0
2025-09-24 21:52:10.745682,S0410176621,/,direct,desktop,43,0
2025-09-24 19:26:46.745682,S0410177951,/,direct,desktop,72,0
2025-09-24 19:25:10.745682,S0410178444,/blog/article-2,paid,desktop,9,1
2025-09-24 18:08:57.745682,S0410179434,/,direct,mobile,83,0
2025-09-24 08:37:38.745682,S0410180018,/,direct,mobile,28,0
2025-09-24 09:21:22.745682,S0410181751,/blog/article-1,organic,mobile,65,0
2025-09-24 05:39:42.745682,S0410182335,/blog/article-2,social,desktop,34,0
2025-09-24 04:58:35.745682,S0410183147,/blog/article-2,organic,mobile,48,0
2025-09-24 20:17:21.745682,S0410184766,/blog/article-1,paid,tablet,27,0
2025-09-25 02:34:39.745682,S0410185427,/blog/article-2,organic,desktop,5,0
2025-09-24 10:45:21.745682,S0410186405,/product,paid,desktop,17,0
2025-09-24 23:55:56.745682,S0410187106,/product/checkout,organic,mobile,19,0
2025-09-24 06:04:37.745682,S0410188627,/,referral,desktop,102,0
2025-09-24 05:36:21.745682,S0410189652,/product,direct,desktop,129,1
2025-09-24 13:44:21.745682,S0410190252,/blog/article-1,organic,mobile,16,0
2025-09-24 22:26:46.745682,S0410191153,/blog/article-2,social,desktop,243,1
2025-09-24 13:40:09.745682,S0410192673,/blog/article-1,social,mobile,14,1
2025-09-24 21:48:28.745682,S0410193077,/product/checkout,organic,tablet,5,0
2025-09-24 08:44:21.745682,S0410194913,/,organic,desktop,48,0
2025-09-24 05:06:46.745682,S0410195642,/blog/article-2,referral,desktop,46,0
2025-09-24 15:39:30.745682,S0410196323,/blog/article-1,organic,desktop,212,0
2025-09-24 05:22:57.745682,S0410197983,/blog/article-2,organic,mobile,21,0
2025-09-24 15:28:40.745682,S0410198744,/contact,organic,mobile,14,0
2025-09-24 10:48:34.745682,S0410199435,/product,paid,desktop,43,0
2025-09-24 10:32:56.745682,S0410200048,/,direct,desktop,81,0
2025-09-24 23:08:20.745682,S0410201244,/blog/article-2,referral,mobile,69,0
2025-09-24 10:31:40.745682,S0410202099,/,organic,tablet,114,0
2025-09-24 04:45:06.745682,S0410203987,/product,direct,tablet,1,0
2025-09-24 05:23:25.745682,S0410204480,/product/checkout,organic,desktop,13,1
2025-09-25 04:10:25.745682,S0410205031,/product,organic,desktop,57,0
2025-09-24 18:05:41.745682,S0410206470,/blog/article-1,referral,desktop,75,0
2025-09-24 11:46:58.745682,S0410207419,/blog/article-1,organic,desktop,27,0
2025-09-24 21:52:15.745682,S0410208087,/product,organic,desktop,1,0
2025-09-24 22:38:45.745682,S0410209513,/pricing,paid,desktop,27,0
2025-09-25 03:57:14.745682,S0410210550,/,social,desktop,142,0
2025-09-24 11:47:48.745682,S0410211012,/blog/article-1,social,desktop,56,0
2025-09-25 00:16:39.745682,S0410212314,/,referral,desktop,64,0
2025-09-24 19:58:38.745682,S0410213084,/,social,desktop,299,0
2025-09-24 23:38:34.745682,S0410214750,/,paid,mobile,44,0
2025-09-24 14:42:52.745682,S0410215117,/product,paid,mobile,82,1
2025-09-24 20:08:14.745682,S0410216710,/product/checkout,referral,desktop,75,0
2025-09-24 15:17:06.745682,S0410217078,/product/checkout,organic,desktop,6,0
2025-09-24 10:03:59.745682,S0410218911,/contact,organic,mobile,16,0
2025-09-24 23:43:57.745682,S0410219805,/contact,paid,mobile,150,0
2025-09-25 01:07:50.745682,S0410220487,/,referral,mobile,185,0
2025-09-24 19:14:57.745682,S0410221636,/,paid,mobile,55,0
2025-09-24 20:51:19.745682,S0410222068,/product,paid,desktop,8,0
2025-09-24 05:48:40.745682,S0410223965,/contact,referral,desktop,73,0
2025-09-24 16:28:00.745682,S0410224277,/,organic,desktop,28,1
2025-09-25 04:10:47.745682,S0410225693,/blog/article-1,paid,desktop,26,0
2025-09-25 04:22:07.745682,S0410226173,/product/checkout,organic,mobile,56,0
2025-09-24 16:55:23.745682,S0410227745,/contact,organic,mobile,51,1
2025-09-24 22:00:48.745682,S0410228771,/,social,mobile,62,0
2025-09-24 20:07:04.745682,S0410229473,/,social,desktop,38,0
2025-09-24 10:49:27.745682,S0410230850,/,organic,desktop,35,0
2025-09-24 05:25:48.745682,S0410231114,/contact,social,desktop,108,0
2025-09-24 15:57:17.745682,S0410232199,/product/checkout,organic,tablet,34,0
2025-09-25 04:35:01.745682,S0410233625,/product,direct,mobile,21,0
2025-09-25 01:49:16.745682,S0410234967,/,organic,mobile,333,0
2025-09-24 05:07:47.745682,S0410235216,/blog/article-1,social,desktop,26,0
2025-09-25 03:47:54.745682,S0410236584,/,direct,desktop,71,0
2025-09-24 19:42:16.745682,S0410237013,/pricing,organic,mobile,100,1
2025-09-24 18:52:44.745682,S0410238317,/,paid,mobile,46,0
2025-09-24 16:26:37.745682,S0410239832,/product/checkout,direct,mobile,18,0
2025-09-24 12:59:35.745682,S0410240164,/,direct,desktop,15,0
2025-09-24 15:53:45.745682,S0410241504,/,direct,mobile,262,0
2025-09-24 10:56:18.745682,S0410242660,/,paid,mobile,13,0
2025-09-24 22:20:46.745682,S0410243308,/blog/article-1,paid,mobile,55,0
2025-09-25 00:31:13.745682,S0410244915,/product,paid,desktop,62,0
2025-09-24 07:55:18.745682,S0410245750,/,direct,desktop,43,0
2025-09-25 00:42:00.745682,S0410246016,/,organic,mobile,167,0
2025-09-25 03:15:40.745682,S0410247788,/product,referral,desktop,7,0
2025-09-24 22:52:06.745682,S0410248430,/blog/article-2,organic,mobile,25,0
2025-09-24 22:48:09.745682,S0410249495,/,referral,desktop,12,0
2025-09-24 14:52:22.745682,S0410250425,/product,direct,desktop,3,1
2025-09-24 12:55:47.745682,S0410251053,/blog/article-2,referral,tablet,10,0
2025-09-24 06:05:13.745682,S0410252418,/blog/article-1,organic,desktop,34,0
2025-09-24 15:43:34.745682,S0410253420,/product,paid,mobile,71,0
2025-09-24 15:33:19.745682,S0410254724,/product,organic,tablet,59,1
2025-09-24 23:42:52.745682,S0410255502,/,paid,mobile,4,0
2025-09-24 18:59:44.745682,S0410256534,/,referral,mobile,38,0
2025-09-24 23:00:01.745682,S0410257077,/,paid,mobile,6,0
2025-09-24 05:13:43.745682,S0410258849,/product,social,mobile,20,0
2025-09-24 17:44:22.745682,S0410259000,/,paid,desktop,28,1
2025-09-24 04:41:37.745682,S0410260943,/blog/article-2,organic,desktop,77,0
2025-09-25 00:05:35.745682,S0410261280,/,paid,desktop,39,0
2025-09-24 16:07:35.745682,S0410262748,/product,organic,desktop,1,0
2025-09-24 17:02:00.745682,S0410263019,/blog/article-1,organic,desktop,3,0
2025-09-24 13:32:31.745682,S0410264045,/,organic,mobile,170,1
2025-09-24 22:28:14.745682,S0410265940,/,organic,desktop,50,1
2025-09-25 02:44:20.745682,S0410266447,/product,organic,desktop,31,0
2025-09-24 08:56:06.745682,S0410267450,/,organic,mobile,102,1
2025-09-24 04:48:41.745682,S0410268018,/,referral,mobile,45,0
2025-09-24 23:56:35.745682,S0410269698,/pricing,referral,desktop,108,1
2025-09-24 17:16:52.745682,S0410270119,/product/checkout,organic,desktop,45,0
2025-09-25 00:03:28.745682,S0410271364,/blog/article-2,organic,desktop,5,0
2025-09-24 11:15:41.745682,S0410272103,/,organic,mobile,1,1
2025-09-24 22:36:47.745682,S0410273508,/product/checkout,organic,desktop,44,0
2025-09-24 10:00:36.745682,S0410274261,/contact,organic,mobile,63,0
2025-09-24 08:44:51.745682,S0410275721,/,social,mobile,29,0
2025-09-24 21:35:31.745682,S0410276956,/pricing,social,mobile,7,0
2025-09-25 01:10:04.745682,S0410277206,/product,organic,mobile,170,0
2025-09-24 11:43:48.745682,S0410278462,/,organic,mobile,35,0
2025-09-24 14:23:25.745682,S0410279737,/product,referral,mobile,31,1
2025-09-25 04:21:16.745682,S0410280839,/product,referral,desktop,31,0
2025-09-24 08:45:03.745682,S0410281649,/,organic,mobile,69,0
2025-09-24 06:12:29.745682,S0410282072,/blog/article-1,organic,desktop,89,0
2025-09-24 11:13:51.745682,S0410283191,/blog/article-2,social,desktop,97,0
2025-09-24 10:54:21.745682,S0410284458,/contact,direct,mobile,77,0
2025-09-24 05:12:12.745682,S0410285072,/product/checkout,paid,desktop,99,0
2025-09-24 19:20:31.745682,S0410286200,/,organic,desktop,13,0
2025-09-24 07:12:27.745682,S0410287026,/product,direct,mobile,39,0
2025-09-24 17:09:04.745682,S0410288561,/,referral,desktop,64,0
2025-09-24 13:02:23.745682,S0410289398,/product,organic,desktop,26,0
2025-09-24 16:56:38.745682,S0410290197,/,organic,desktop,5,0
2025-09-25 03:11:24.745682,S0410291978,/product,social,desktop,81,0
2025-09-24 13:38:02.745682,S0410292199,/product,organic,desktop,98,0
2025-09-24 18:14:49.745682,S0410293709,/,direct,desktop,42,1
2025-09-24 20:46:15.745682,S0410294968,/,organic,mobile,12,0
2025-09-24 15:45:06.745682,S0410295675,/blog/article-1,direct,desktop,39,0
2025-09-24 17:07:39.745682,S0410296998,/contact,referral,desktop,20,1
2025-09-24 05:15:00.745682,S0410297507,/,organic,tablet,57,0
2025-09-24 15:13:56.745682,S0410298245,/,organic,desktop,173,0
2025-09-25 00:27:26.745682,S0410299756,/product,paid,desktop,77,0
2025-09-25 08:15:12.745682,S0420000280,/,direct,desktop,17,0
2025-09-25 20:18:20.745682,S0420001767,/product,paid,mobile,8,0
2025-09-25 12:23:22.745682,S0420002379,/,social,mobile,23,0
2025-09-25 12:40:44.745682,S0420003266,/,organic,desktop,65,0
2025-09-26 01:04:05.745682,S0420004574,/product,organic,desktop,8,0
2025-09-25 21:00:10.745682,S0420005443,/product,paid,mobile,292,0
2025-09-25 20:27:50.745682,S0420006780,/,paid,desktop,83,0
2025-09-25 08:40:57.745682,S0420007832,/pricing,social,mobile,35,1
2025-09-26 03:50:44.745682,S0420008951,/product,organic,desktop,80,1
2025-09-25 05:00:37.745682,S0420009733,/product/checkout,social,desktop,42,0
2025-09-25 07:20:36.745682,S0420010602,/product,paid,tablet,7,0
2025-09-25 13:26:07.745682,S0420011288,/,direct,mobile,136,1
2025-09-25 11:49:04.745682,S0420012376,/,organic,desktop,94,0
2025-09-25 19:01:13.745682,S0420013506,/blog/article-1,direct,mobile,30,0
2025-09-25 13:42:20.745682,S0420014559,/,organic,mobile,27,0
2025-09-25 22:41:18.745682,S0420015974,/product,organic,mobile,49,0
2025-09-26 00:06:52.745682,S0420016649,/product,organic,mobile,4,0
2025-09-26 00:28:00.745682,S0420017720,/,social,desktop,2,0
2025-09-25 05:22:15.745682,S0420018443,/blog/article-2,direct,mobile,150,0
2025-09-25 21:40:58.745682,S0420019588,/,direct,tablet,40,0
2025-09-26 01:23:55.745682,S0420020402,/blog/article-1,organic,desktop,96,0
2025-09-26 01:31:27.745682,S0420021093,/,organic,mobile,7,0
2025-09-25 14:14:59.745682,S0420022618,/blog/article-2,direct,mobile,158,0
2025-09-25 05:56:38.745682,S0420023425,/blog/article-1,social,desktop,35,0
2025-09-25 12:57:50.745682,S0420024370,/,social,desktop,174,0
2025-09-25 22:17:36.745682,S0420025473,/,organic,desktop,26,0
2025-09-25 23:28:20.745682,S0420026421,/product,organic,mobile,125,1
2025-09-25 12:02:03.745682,S0420027903,/,direct,desktop,173,0
2025-09-25 04:52:33.745682,S0420028722,/blog/article-1,referral,mobile,68,0
2025-09-26 02:51:26.745682,S0420029733,/,organic,tablet,63,0
2025-09-26 02:14:52.745682,S0420030566,/blog/article-1,social,desktop,99,0
2025-09-25 15:34:38.745682,S0420031927,/pricing,organic,desktop,4,1
2025-09-25 09:14:14.745682,S0420032065,/product/checkout,organic,tablet,64,0
2025-09-25 14:45:11.745682,S0420033063,/product/checkout,organic,desktop,24,1
2025-09-25 06:22:38.745682,S0420034268,/,paid,desktop,239,0
2025-09-25 10:23:50.745682,S0420035635,/blog/article-2,direct,tablet,6,0
2025-09-25 15:39:16.745682,S0420036090,/product,direct,mobile,22,0
2025-09-26 01:03:24.745682,S0420037192,/,referral,desktop,162,0
2025-09-25 16:00:33.745682,S0420038018,/,direct,mobile,38,0
2025-09-25 20:06:26.745682,S0420039840,/product,social,desktop,28,0
2025-09-26 02:52:46.745682,S0420040160,/,direct,desktop,90,0
2025-09-25 10:36:28.745682,S0420041214,/blog/article-1,organic,mobile,67,0
2025-09-25 12:38:47.745682,S0420042141,/,organic,mobile,21,0
2025-09-26 03:22:16.745682,S0420043940,/product,organic,desktop,12,0
2025-09-25 20:51:29.745682,S0420044413,/product/checkout,organic,mobile,60,0
2025-09-25 19:44:06.745682,S0420045727,/blog/article-1,organic,mobile,19,0
2025-09-26 00:33:43.745682,S0420046185,/,organic,mobile,46,0
2025-09-25 09:34:59.745682,S0420047862,/product/checkout,social,mobile,23,0
2025-09-25 13:33:48.745682,S0420048435,/,referral,mobile,73,0
2025-09-25 19:24:17.745682,S0420049784,/,direct,mobile,3,0
2025-09-25 17:45:59.745682,S0420050528,/,organic,desktop,97,0
2025-09-25 18:49:02.745682,S0420051041,/,social,mobile,1,0
2025-09-25 19:41:19.745682,S0420052619,/,direct,mobile,16,0
2025-09-25 14:44:05.745682,S0420053794,/blog/article-1,organic,tablet,36,0
2025-09-25 19:11:50.745682,S0420054188,/product/checkout,paid,desktop,22,0
2025-09-25 08:08:47.745682,S0420055109,/product,paid,mobile,17,0
2025-09-25 18:55:11.745682,S0420056584,/blog/article-1,organic,desktop,34,0
2025-09-25 10:28:15.745682,S0420057890,/product,organic,desktop,1,1
2025-09-26 00:46:36.745682,S0420058015,/,social,desktop,15,0
2025-09-25 18:30:22.745682,S0420059779,/blog/article-1,organic,mobile,39,0
2025-09-25 13:42:53.745682,S0420060286,/blog/article-1,organic,desktop,211,0
2025-09-25 18:33:54.745682,S0420061788,/contact,organic,tablet,88,0
2025-09-25 05:09:19.745682,S0420062194,/,organic,mobile,25,0
2025-09-25 13:56:12.745682,S0420063898,/product,direct,mobile,22,0
2025-09-25 18:34:03.745682,S0420064354,/product,referral,mobile,227,0
2025-09-26 04:12:13.745682,S0420065318,/,organic,mobile,19,0
2025-09-25 13:49:04.745682,S0420066494,/blog/article-2,organic,mobile,59,0
2025-09-25 09:07:09.745682,S0420067777,/,paid,desktop,4,0
2025-09-25 20:57:28.745682,S0420068951,/,direct,desktop,63,0
2025-09-25 08:07:35.745682,S0420069158,/blog/article-2,organic,desktop,9,1
2025-09-25 19:10:31.745682,S0420070469,/,social,desktop,89,0
2025-09-25 17:51:26.745682,S0420071818,/product,organic,mobile,131,0
2025-09-25 23:26:31.745682,S0420072182,/,referral,desktop,7,0
2025-09-25 15:26:13.745682,S0420073917,/blog/article-1,organic,desktop,9,0
2025-09-26 00:08:13.745682,S0420074804,/product/checkout,paid,desktop,175,0
2025-09-25 11:48:26.745682,S0420075298,/blog/article-1,social,desktop,6,1
2025-09-25 08:30:47.745682,S0420076655,/,paid,mobile,31,1
2025-09-25 19:50:35.745682,S0420077865,/product,paid,desktop,52,0
2025-09-25 06:46:15.745682,S0420078700,/product,direct,mobile,59,1
2025-09-26 01:12:22.745682,S0420079744,/,organic,desktop,96,0
2025-09-25 21:56:05.745682,S0420080021,/blog/article-2,direct,mobile,28,0
2025-09-25 07:11:31.745682,S0420081449,/blog/article-2,organic,desktop,26,0
2025-09-25 11:51:49.745682,S0420082163,/product,referral,desktop,66,0
2025-09-25 17:34:57.745682,S0420083928,/blog/article-1,direct,desktop,62,0
2025-09-25 22:24:16.745682,S0420084023,/,paid,mobile,16,0
2025-09-25 17:21:26.745682,S0420085339,/,organic,desktop,120,0
2025-09-25 06:55:03.745682,S0420086744,/blog/article-2,paid,tablet,86,0
2025-09-25 16:18:22.745682,S0420087245,/,referral,desktop,13,0
2025-09-25 18:19:38.745682,S0420088048,/,social,desktop,49,0
2025-09-25 20:23:04.745682,S0420089552,/pricing,social,mobile,4,1
2025-09-25 22:36:32.745682,S0420090461,/,paid,desktop,93,0
2025-09-25 09:05:48.745682,S0420091892,/product/checkout,paid,tablet,36,0
2025-09-25 09:36:00.745682,S0420092914,/,organic,mobile,42,0
2025-09-25 07:38:02.745682,S0420093465,/,organic,mobile,19,0
2025-09-25 21:06:56.745682,S0420094014,/blog/article-1,direct,desktop,127,0
2025-09-25 22:45:40.745682,S0420095807,/product,organic,desktop,87,0
2025-09-25 07:06:45.745682,S0420096195,/blog/article-2,organic,desktop,5,0
2025-09-25 22:36:48.745682,S0420097970,/product/checkout,referral,mobile,1,0
2025-09-25 23:22:18.745682,S0420098092,/product/checkout,direct,desktop,59,0
2025-09-25 17:33:44.745682,S0420099304,/,organic,desktop,43,0
2025-09-26 00:36:54.745682,S0420100927,/product,paid,desktop,97,0
2025-09-25 20:13:34.745682,S0420101721,/pricing,organic,mobile,12,0
2025-09-25 16:37:29.745682,S0420102910,/product,social,desktop,10,0
2025-09-25 10:36:38.745682,S0420103899,/blog/article-1,organic,desktop,41,0
2025-09-25 18:35:22.745682,S0420104996,/,direct,mobile,77,1
2025-09-25 13:38:23.745682,S0420105405,/blog/article-1,direct,desktop,97,0
2025-09-25 17:12:47.745682,S0420106233,/pricing,organic,desktop,10,1
2025-09-25 13:37:52.745682,S0420107096,/blog/article-2,direct,desktop,184,1
2025-09-25 08:53:34.745682,S0420108559,/product/checkout,organic,desktop,4,1
2025-09-25 12:35:59.745682,S0420109704,/product/checkout,organic,desktop,47,0
2025-09-25 05:58:33.745682,S0420110775,/blog/article-1,direct,mobile,45,0
2025-09-25 07:45:21.745682,S0420111459,/product/checkout,organic,desktop,73,0
2025-09-25 07:44:45.745682,S0420112482,/blog/article-2,direct,tablet,118,0
2025-09-25 04:48:27.745682,S0420113135,/,direct,desktop,75,0
2025-09-25 18:27:34.745682,S0420114123,/,direct,mobile,68,0
2025-09-25 10:12:06.745682,S0420115307,/blog/article-1,organic,mobile,14,0
2025-09-25 16:39:10.745682,S0420116422,/,organic,tablet,146,0
2025-09-25 08:32:09.745682,S0420117494,/contact,organic,desktop,2,0
2025-09-25 16:59:54.745682,S0420118711,/,paid,desktop,74,0
2025-09-25 22:26:15.745682,S0420119256,/,paid,desktop,130,1
2025-09-26 04:16:31.745682,S0420120927,/product,paid,mobile,59,1
2025-09-25 08:00:28.745682,S0420121545,/,organic,desktop,122,0
2025-09-25 08:35:55.745682,S0420122843,/,organic,desktop,77,1
2025-09-25 15:25:14.745682,S0420123204,/product,direct,desktop,78,0
2025-09-26 03:10:46.745682,S0420124115,/product/checkout,social,mobile,22,0
2025-09-25 23:20:01.745682,S0420125098,/,organic,desktop,58,0
2025-09-25 21:29:19.745682,S0420126369,/,social,mobile,48,0
2025-09-25 10:22:09.745682,S0420127061,/,organic,desktop,21,0
2025-09-25 09:00:48.745682,S0420128617,/,organic,desktop,51,0
2025-09-25 05:32:48.745682,S0420129418,/,organic,mobile,15,0
2025-09-25 17:29:57.745682,S0420130049,/,organic,desktop,24,0
2025-09-25 20:11:41.745682,S0420131762,/blog/article-2,paid,mobile,2,1
2025-09-25 13:22:12.745682,S0420132423,/product,organic,desktop,13,0
2025-09-25 20:57:19.745682,S0420133424,/product/checkout,direct,mobile,52,0
2025-09-26 03:20:26.745682,S0420134535,/product,referral,desktop,128,1
2025-09-25 07:25:25.745682,S0420135213,/pricing,organic,desktop,126,0
2025-09-25 08:51:11.745682,S0420136018,/product,direct,tablet,130,0
2025-09-25 20:55:59.745682,S0420137328,/blog/article-2,organic,mobile,176,0
2025-09-25 18:20:56.745682,S0420138863,/product,paid,desktop,21,0
2025-09-25 20:18:48.745682,S0420139460,/blog/article-1,direct,desktop,48,0
2025-09-25 23:29:00.745682,S0420140416,/,referral,mobile,59,0
2025-09-25 10:39:58.745682,S0420141091,/product/checkout,paid,mobile,8,0
2025-09-25 09:20:57.745682,S0420142651,/product/checkout,referral,desktop,13,0
2025-09-26 03:00:57.745682,S0420143992,/,paid,mobile,182,0
2025-09-25 15:00:26.745682,S0420144118,/,paid,mobile,47,0
2025-09-26 04:10:35.745682,S0420145950,/,organic,mobile,285,0
2025-09-26 03:19:10.745682,S0420146802,/product,organic,desktop,62,0
2025-09-25 08:12:36.745682,S0420147698,/contact,organic,desktop,123,0
2025-09-25 22:14:32.745682,S0420148275,/,organic,desktop,19,1
2025-09-25 12:57:43.745682,S0420149026,/blog/article-2,paid,desktop,97,0
2025-09-25 10:57:09.745682,S0420150529,/blog/article-1,organic,desktop,9,1
2025-09-25 06:11:15.745682,S0420151849,/product,organic,mobile,30,0
2025-09-25 05:45:47.745682,S0420152568,/blog/article-1,direct,desktop,3,0
2025-09-26 01:15:37.745682,S0420153188,/,organic,mobile,26,1
2025-09-25 07:05:59.745682,S0420154500,/blog/article-1,social,desktop,35,0
2025-09-25 14:41:54.745682,S0420155988,/,organic,mobile,13,0
2025-09-25 07:19:23.745682,S0420156999,/blog/article-1,organic,desktop,107,0
2025-09-25 09:08:41.745682,S0420157655,/product,organic,mobile,119,0
2025-09-25 11:07:35.745682,S0420158836,/product,organic,mobile,34,0
2025-09-25 11:53:57.745682,S0420159014,/blog/article-2,social,desktop,108,0
2025-09-25 14:06:39.745682,S0420160502,/,organic,mobile,17,0
2025-09-25 15:00:37.745682,S0420161336,/contact,referral,tablet,132,0
2025-09-25 23:45:45.745682,S0420162468,/pricing,organic,desktop,176,0
